1.497051878936326562e+13 -5.408302814879114380e+11 0.000000000000000000e+00 -1.860550166235950601e+05 -1.704869220089199487e+06 0.000000000000000000e+00
1.488277307741313672e+13 -1.073146919352195801e+12 0.000000000000000000e+00 -3.691635088739884668e+05 -1.667894593618724961e+06 0.000000000000000000e+00
1.473803847217923828e+13 -1.590679958420663330e+12 0.000000000000000000e+00 -5.471493071062131785e+05 -1.611279421223416459e+06 0.000000000000000000e+00
1.453826725980392969e+13 -2.087338470797160889e+12 0.000000000000000000e+00 -7.179004900770314271e+05 -1.535708628630972467e+06 0.000000000000000000e+00
1.428606387873298047e+13 -2.557284148929109375e+12 0.000000000000000000e+00 -8.793958509856397286e+05 -1.442095787119727349e+06 0.000000000000000000e+00
1.398465226386662305e+13 -2.995001504822904297e+12 0.000000000000000000e+00 -1.029729996455255430e+06 -1.331570883211798500e+06 0.000000000000000000e+00
1.363783555279772656e+13 -3.395363752392321289e+12 0.000000000000000000e+00 -1.167136711045832140e+06 -1.205465267499718117e+06 0.000000000000000000e+00
1.324994875540183008e+13 -3.753693527518758789e+12 0.000000000000000000e+00 -1.290010259529815055e+06 -1.065294050466305576e+06 0.000000000000000000e+00
1.282580508355362500e+13 -4.065817691525602051e+12 0.000000000000000000e+00 -1.396924345266397111e+06 -9.127362525309433695e+05 0.000000000000000000e+00
1.237063671790035547e+13 -4.328115565758952637e+12 0.000000000000000000e+00 -1.486648493840721669e+06 -7.496130460954564624e+05 0.000000000000000000e+00
1.189003085226463867e+13 -4.537560054952404297e+12 0.000000000000000000e+00 -1.558161684851486702e+06 -5.778644485787205631e+05 0.000000000000000000e+00
1.138986190279958203e+13 -4.691751232082968750e+12 0.000000000000000000e+00 -1.610663109481472755e+06 -3.995248372353189625e+05 0.000000000000000000e+00
1.087622079846810547e+13 -4.788942074590404297e+12 0.000000000000000000e+00 -1.643579985499482602e+06 -2.166976592494819197e+05 0.000000000000000000e+00
1.035534228228430078e+13 -4.828056158381610352e+12 0.000000000000000000e+00 -1.656572413009508746e+06 -3.152970482512304443e+04 0.000000000000000000e+00
9.833531150020550781e+12 -4.808697229478619141e+12 0.000000000000000000e+00 -1.649535302201527869e+06 1.538147023124446569e+05 0.000000000000000000e+00
9.317088336117787109e+12 -4.731150681328602539e+12 0.000000000000000000e+00 -1.622597447461400880e+06 3.371792622766975546e+05 0.000000000000000000e+00
8.812237726998353516e+12 -4.596377066900447266e+12 0.000000000000000000e+00 -1.576117859662237810e+06 5.164406942926782649e+05 0.000000000000000000e+00
8.325054541727968750e+12 -4.405997867387635742e+12 0.000000000000000000e+00 -1.510679499797373079e+06 6.895328884319658391e+05 0.000000000000000000e+00
7.861396070960562500e+12 -4.162273822692769043e+12 0.000000000000000000e+00 -1.427080582142904866e+06 8.544699632152759004e+05 0.000000000000000000e+00
7.426835509289494141e+12 -3.868076202373307129e+12 0.000000000000000000e+00 -1.326323633956033271e+06 1.009368010400936706e+06 0.000000000000000000e+00
7.026599555407482422e+12 -3.526851459255831055e+12 0.000000000000000000e+00 -1.209602511673321249e+06 1.152465340065922588e+06 0.000000000000000000e+00
6.665510390586202148e+12 -3.142579761694624023e+12 0.000000000000000000e+00 -1.078287581225522328e+06 1.282141069729218958e+06 0.000000000000000000e+00
6.347932580463784180e+12 -2.719727944963531250e+12 0.000000000000000000e+00 -9.339092731457029004e+05 1.396931929933825042e+06 0.000000000000000000e+00
6.077725379270556641e+12 -2.263197458256323242e+12 0.000000000000000000e+00 -7.781402224363619462e+05 1.495547184769420652e+06 0.000000000000000000e+00
5.858200850458414062e+12 -1.778267912116994141e+12 0.000000000000000000e+00 -6.127761995600481750e+05 1.576881588871405227e+06 0.000000000000000000e+00
5.692088153976444336e+12 -1.270536852807046387e+12 0.000000000000000000e+00 -4.397160333214562852e+05 1.640026322271684418e+06 0.000000000000000000e+00
5.581504288628025391e+12 -7.458564061501695557e+11 0.000000000000000000e+00 -2.609407196847437881e+05 1.684277861097719055e+06 0.000000000000000000e+00
5.527931518264075195e+12 -2.102674447544558105e+11 0.000000000000000000e+00 -7.849190352241107030e+04 1.709144755693723448e+06 0.000000000000000000e+00
5.532201652988461914e+12 3.300680599051180420e+11 0.000000000000000000e+00 1.055500863668179081e+05 1.714352298602654831e+06 0.000000000000000000e+00
5.594487300846012695e+12 8.689358344860548096e+11 0.000000000000000000e+00 2.890884743093714351e+05 1.699845073461206397e+06 0.000000000000000000e+00
5.714300151238789062e+12 1.400138581627265137e+12 0.000000000000000000e+00 4.700323764487436274e+05 1.665787382785891416e+06 0.000000000000000000e+00
5.890496298060751953e+12 1.917565070225169922e+12 0.000000000000000000e+00 6.463190731284418143e+05 1.612561558502620319e+06 0.000000000000000000e+00
